measure,n,days,win_rate,pnl,expectancy,avg_win,avg_loss,payoff,max_drawdown,median,top1,top3_share,top5_share,ex_top5_pnl,entry_policy,entry_rule,asset,variant,price_bin,status,exp_ci95,p_perm,day_var,holm_adj_p
gross,81,21,0.4321,-3.0612,-0.037792,1.2268,-1.0,1.2268,11.9161,-1.0,1.5,-1.47,-2.4102,-10.4392,GRID,T-5,XRP,YES_OUTSIDER,"[0.40,0.50)",OK,"[-0.242784, 0.164158]",0.641679,3.110538,1.0
gross,23,12,0.5652,2.4599,0.106954,0.9585,-1.0,0.9585,3.0,0.9231,1.0,1.2195,2.0166,-2.5008,GRID,T-5,XRP,YES_OUTSIDER,"[0.50,0.60)",OK,"[-0.196749, 0.521605]",0.262369,1.154575,1.0
gross,2,1,0.0,-2.0,-1.0,0.0,-1.0,0.0,2.0,-1.0,-1.0,1.0,1.0,0.0,GRID,T-5,XRP,YES_OUTSIDER,"[0.90,0.99]",INSUFFICIENT_SAMPLE,,,,
gross,4,4,1.0,0.0181,0.004529,0.0045,0.0,,0.0,0.004,0.0091,0.9447,1.0,0.0,GRID,T-8,BTC,YES_FAVORITE,ABOVE_0.99,INSUFFICIENT_SAMPLE,,,,
gross,132,26,0.6288,20.5659,0.155802,0.8381,-1.0,0.8381,5.4083,0.7241,0.9608,0.1402,0.2336,15.762,GRID,T-8,BTC,YES_FAVORITE,"[0.50,0.60)",OK,"[0.005075, 0.32071]",0.029485,4.264498,1.0
gross,133,22,0.6391,-1.4531,-0.010925,0.5476,-1.0,0.5476,8.5626,0.4706,0.6667,-1.3764,-2.294,-4.7864,GRID,T-8,BTC,YES_FAVORITE,"[0.60,0.70)",OK,"[-0.140279, 0.118704]",0.545727,3.610838,1.0
gross,140,22,0.7286,-2.6263,-0.018759,0.3468,-1.0,0.3468,15.6454,0.3158,0.4286,-0.4896,-0.8159,-4.7691,GRID,T-8,BTC,YES_FAVORITE,"[0.70,0.80)",OK,"[-0.134831, 0.093832]",0.61969,2.96974,1.0
gross,199,24,0.8543,2.1368,0.010738,0.1832,-1.0,0.1832,5.4501,0.1628,0.25,0.351,0.585,0.8868,GRID,T-8,BTC,YES_FAVORITE,"[0.80,0.90)",OK,"[-0.047456, 0.066229]",0.367816,1.393414,1.0
gross,142,23,0.9366,-0.383,-0.002697,0.0648,-1.0,0.0648,3.6625,0.0638,0.1111,-0.8703,-1.4506,-0.9385,GRID,T-8,BTC,YES_FAVORITE,"[0.90,0.99]",OK,"[-0.051003, 0.033916]",0.554723,0.381947,1.0
gross,1,1,0.0,-1.0,-1.0,0.0,-1.0,0.0,1.0,-1.0,-1.0,1.0,1.0,0.0,GRID,T-8,BTC,YES_OUTSIDER,BELOW_0.01,INSUFFICIENT_SAMPLE,,,,
gross,24,16,0.0,-24.0,-1.0,0.0,-1.0,0.0,24.0,-1.0,-1.0,0.125,0.2083,-19.0,GRID,T-8,BTC,YES_OUTSIDER,"[0.01,0.05)",OK,"[-1.0, -1.0]",1.0,0.5,1.0
gross,76,24,0.0395,-29.2143,-0.384399,14.5952,-1.0,14.5952,29.2143,-1.0,19.0,-1.4988,-1.4303,-71.0,GRID,T-8,BTC,YES_OUTSIDER,"[0.05,0.10)",OK,"[-1.0, 0.42381]",0.828586,35.20471,1.0
gross,76,22,0.0658,-35.0476,-0.461153,7.1905,-1.0,7.1905,35.0476,-1.0,9.0,-0.6753,-1.0258,-71.0,GRID,T-8,BTC,YES_OUTSIDER,"[0.10,0.15)",OK,"[-0.823633, -0.058566]",0.996002,10.668878,1.0
gross,89,23,0.1573,-6.8135,-0.076556,4.8705,-1.0,4.8705,19.1944,-1.0,5.6667,-2.4339,-3.975,-33.8968,GRID,T-8,BTC,YES_OUTSIDER,"[0.15,0.20)",OK,"[-0.481529, 0.351257]",0.642179,15.847322,1.0
gross,85,22,0.1765,-17.9847,-0.211584,3.4677,-1.0,3.4677,25.7258,-1.0,4.0,-0.6408,-1.0591,-37.0323,GRID,T-8,BTC,YES_OUTSIDER,"[0.20,0.25)",OK,"[-0.535771, 0.091874]",0.911544,7.859894,1.0
gross,76,22,0.2105,-16.9662,-0.223239,2.6896,-1.0,2.6896,25.1379,-1.0,3.0,-0.5305,-0.866,-31.6585,GRID,T-8,BTC,YES_OUTSIDER,"[0.25,0.30)",OK,"[-0.550945, 0.149919]",0.90005,8.495976,1.0
gross,68,23,0.3971,15.5489,0.22866,2.0944,-1.0,2.0944,5.0588,-1.0,2.3333,0.4502,0.7434,3.9897,GRID,T-8,BTC,YES_OUTSIDER,"[0.30,0.35)",OK,"[-0.030719, 0.493864]",0.045977,3.750249,1.0
gross,73,20,0.3014,-13.0221,-0.178385,1.7263,-1.0,1.7263,23.4834,-1.0,1.8571,-0.4278,-0.7131,-22.3078,GRID,T-8,BTC,YES_OUTSIDER,"[0.35,0.40)",OK,"[-0.393678, 0.035682]",0.950525,3.141911,1.0
gross,140,25,0.4786,12.3413,0.088152,1.2738,-1.0,1.2738,10.9483,-1.0,1.5,0.3646,0.6077,4.8413,GRID,T-8,BTC,YES_OUTSIDER,"[0.40,0.50)",OK,"[-0.090988, 0.278882]",0.168916,6.958983,1.0
gross,18,13,0.2222,-10.0392,-0.557734,0.9902,-1.0,0.9902,11.0392,-1.0,1.0,-0.2988,-0.2949,-13.0,GRID,T-8,BTC,YES_OUTSIDER,"[0.50,0.60)",OK,"[-0.894737, -0.142857]",0.998001,1.102093,1.0
gross,1,1,0.0,-1.0,-1.0,0.0,-1.0,0.0,1.0,-1.0,-1.0,1.0,1.0,0.0,GRID,T-8,BTC,YES_OUTSIDER,"[0.90,0.99]",INSUFFICIENT_SAMPLE,,,,
gross,105,22,0.4667,-15.5897,-0.148473,0.8247,-1.0,0.8247,16.7277,-1.0,0.9608,-0.1849,-0.3081,-20.3936,GRID,T-8,DOGE,YES_FAVORITE,"[0.50,0.60)",OK,"[-0.313407, 3e-05]",0.975512,2.871578,1.0
gross,123,23,0.5772,-13.8878,-0.112909,0.5368,-1.0,0.5368,21.1252,0.4493,0.6667,-0.144,-0.24,-17.2212,GRID,T-8,DOGE,YES_FAVORITE,"[0.60,0.70)",OK,"[-0.258906, 0.035114]",0.933033,3.845418,1.0
gross,145,23,0.7379,-1.964,-0.013545,0.3368,-1.0,0.3368,8.6586,0.2987,0.4286,-0.6546,-1.091,-4.1069,GRID,T-8,DOGE,YES_FAVORITE,"[0.70,0.80)",OK,"[-0.109728, 0.075735]",0.612194,1.915727,1.0
gross,171,24,0.8246,-4.0429,-0.023643,0.1841,-1.0,0.1841,5.6643,0.1628,0.25,-0.1855,-0.3092,-5.2929,GRID,T-8,DOGE,YES_FAVORITE,"[0.80,0.90)",OK,"[-0.088605, 0.041373]",0.767116,1.317399,1.0
gross,218,24,0.9817,6.759,0.031004,0.0503,-1.0,0.0503,1.0,0.0417,0.1111,0.0493,0.0822,6.2034,GRID,T-8,DOGE,YES_FAVORITE,"[0.90,0.99]",OK,"[0.014513, 0.045932]",0.0005,0.145929,0.1545
gross,26,14,0.1154,74.0,2.846154,32.3333,-1.0,32.3333,12.0,-1.0,49.0,1.3108,1.2838,-21.0,GRID,T-8,DOGE,YES_OUTSIDER,"[0.01,0.05)",OK,"[-1.0, 7.064516]",0.09995,205.346939,1.0
gross,82,22,0.0,-82.0,-1.0,0.0,-1.0,0.0,82.0,-1.0,-1.0,0.0366,0.061,-77.0,GRID,T-8,DOGE,YES_OUTSIDER,"[0.05,0.10)",OK,"[-1.0, -1.0]",1.0,7.107438,1.0
gross,85,22,0.1176,-1.8798,-0.022115,7.312,-1.0,7.312,25.3297,-1.0,9.0,-13.8797,-21.682,-42.6374,GRID,T-8,DOGE,YES_OUTSIDER,"[0.10,0.15)",OK,"[-0.485348, 0.501851]",0.529735,21.129072,1.0
gross,75,24,0.0933,-35.0211,-0.466948,4.7113,-1.0,4.7113,35.0211,-1.0,5.25,-0.4287,-0.6982,-59.4737,GRID,T-8,DOGE,YES_OUTSIDER,"[0.15,0.20)",OK,"[-0.792295, -0.082387]",0.997001,8.08564,1.0
gross,80,23,0.2125,-2.284,-0.02855,3.5715,-1.0,3.5715,22.1472,-1.0,4.0,-5.1497,-8.4438,-21.5697,GRID,T-8,DOGE,YES_OUTSIDER,"[0.20,0.25)",OK,"[-0.373299, 0.273198]",0.562719,6.97561,1.0
gross,72,22,0.1944,-20.516,-0.284945,2.6774,-1.0,2.6774,22.8105,-1.0,3.0,-0.4387,-0.7161,-35.2084,GRID,T-8,DOGE,YES_OUTSIDER,"[0.25,0.30)",OK,"[-0.636717, 0.138617]",0.907046,10.339344,1.0
gross,61,22,0.3115,-2.0902,-0.034265,2.1005,-1.0,2.1005,9.7421,-1.0,2.3333,-3.349,-5.4787,-13.5418,GRID,T-8,DOGE,YES_OUTSIDER,"[0.30,0.35)",OK,"[-0.339857, 0.274424]",0.578711,3.976743,1.0
gross,47,23,0.4468,9.9268,0.211209,1.7108,-1.0,1.7108,6.0,-1.0,1.8571,0.5612,0.9354,0.6411,GRID,T-8,DOGE,YES_OUTSIDER,"[0.35,0.40)",OK,"[-0.11863, 0.503849]",0.090455,2.547994,1.0
gross,134,26,0.4776,8.9444,0.066749,1.2335,-1.0,1.2335,9.7223,-1.0,1.5,0.4963,0.8181,1.6274,GRID,T-8,DOGE,YES_OUTSIDER,"[0.40,0.50)",OK,"[-0.083657, 0.216754]",0.203898,4.111679,1.0
gross,33,18,0.3939,-7.9253,-0.240162,0.9288,-1.0,0.9288,10.4127,-1.0,1.0,-0.3785,-0.6259,-12.8861,GRID,T-8,DOGE,YES_OUTSIDER,"[0.50,0.60)",OK,"[-0.601977, 0.049518]",0.963018,1.251786,1.0
gross,1,1,0.0,-1.0,-1.0,0.0,-1.0,0.0,1.0,-1.0,-1.0,1.0,1.0,0.0,GRID,T-8,DOGE,YES_OUTSIDER,"[0.60,0.70)",INSUFFICIENT_SAMPLE,,,,
gross,3,2,0.3333,-1.9899,-0.6633,0.0101,-1.0,0.0101,2.0,-1.0,0.0101,1.0,1.0,0.0,GRID,T-8,DOGE,YES_OUTSIDER,"[0.90,0.99]",INSUFFICIENT_SAMPLE,,,,
gross,1,1,1.0,0.001,0.001001,0.001,0.0,,0.0,0.001,0.001,1.0,1.0,0.0,GRID,T-8,ETH,YES_FAVORITE,ABOVE_0.99,INSUFFICIENT_SAMPLE,,,,
gross,127,24,0.5118,-8.3771,-0.065961,0.825,-1.0,0.825,19.0356,0.6949,0.9608,-0.3441,-0.5735,-13.181,GRID,T-8,ETH,YES_FAVORITE,"[0.50,0.60)",OK,"[-0.197228, 0.076414]",0.813593,3.704354,1.0
gross,123,23,0.6098,-6.6017,-0.053672,0.552,-1.0,0.552,8.3359,0.4706,0.6667,-0.303,-0.5049,-9.935,GRID,T-8,ETH,YES_FAVORITE,"[0.60,0.70)",OK,"[-0.167242, 0.059255]",0.822089,2.292763,1.0
gross,138,24,0.8043,10.7462,0.077871,0.3401,-1.0,0.3401,4.0352,0.3158,0.4286,0.1196,0.1994,8.6034,GRID,T-8,ETH,YES_FAVORITE,"[0.70,0.80)",OK,"[0.008961, 0.139801]",0.02099,1.186877,1.0
gross,158,23,0.8354,-1.4384,-0.009104,0.1861,-1.0,0.1861,5.4819,0.1628,0.25,-0.5214,-0.869,-2.6884,GRID,T-8,ETH,YES_FAVORITE,"[0.80,0.90)",OK,"[-0.076614, 0.056042]",0.617691,1.142758,1.0
gross,170,24,0.9529,1.0408,0.006122,0.0558,-1.0,0.0558,2.6146,0.0526,0.1111,0.3203,0.5338,0.4852,GRID,T-8,ETH,YES_FAVORITE,"[0.90,0.99]",OK,"[-0.025563, 0.034057]",0.357821,0.285403,1.0
gross,50,20,0.0,-50.0,-1.0,0.0,-1.0,0.0,50.0,-1.0,-1.0,0.06,0.1,-45.0,GRID,T-8,ETH,YES_OUTSIDER,"[0.01,0.05)",OK,"[-1.0, -1.0]",1.0,1.45,1.0
gross,68,23,0.0147,-51.3333,-0.754902,15.6667,-1.0,15.6667,65.0,-1.0,15.6667,-0.2662,-0.2273,-63.0,GRID,T-8,ETH,YES_OUTSIDER,"[0.05,0.10)",OK,"[-1.0, -0.180328]",1.0,13.878597,1.0
gross,60,22,0.0833,-21.3553,-0.355922,6.7289,-1.0,6.7289,28.3333,-1.0,7.3333,-1.0002,-1.5755,-55.0,GRID,T-8,ETH,YES_OUTSIDER,"[0.10,0.15)",OK,"[-0.833333, 0.181049]",0.928536,10.730685,1.0
gross,88,23,0.125,-23.7938,-0.270384,4.8369,-1.0,4.8369,25.7104,-1.0,5.6667,-0.697,-1.1228,-50.5095,GRID,T-8,ETH,YES_OUTSIDER,"[0.15,0.20)",OK,"[-0.72962, 0.24484]",0.883058,20.050596,1.0
gross,74,22,0.1892,-10.9132,-0.147476,3.5062,-1.0,3.5062,23.971,-1.0,4.0,-1.0778,-1.7672,-30.1989,GRID,T-8,ETH,YES_OUTSIDER,"[0.20,0.25)",OK,"[-0.522131, 0.307435]",0.744628,11.706151,1.0
gross,74,23,0.3243,15.735,0.212635,2.739,-1.0,2.739,16.7249,-1.0,3.0,0.572,0.9337,1.0427,GRID,T-8,ETH,YES_OUTSIDER,"[0.25,0.30)",OK,"[-0.157965, 0.616339]",0.130935,8.563341,1.0
gross,60,20,0.2833,-6.0818,-0.101364,2.1717,-1.0,2.1717,15.1664,-1.0,2.3333,-1.151,-1.9183,-17.7485,GRID,T-8,ETH,YES_OUTSIDER,"[0.30,0.35)",OK,"[-0.516976, 0.383972]",0.663168,9.942857,1.0
gross,62,22,0.2742,-16.5567,-0.267043,1.6731,-1.0,1.6731,24.1163,-1.0,1.8571,-0.3365,-0.5513,-25.6837,GRID,T-8,ETH,YES_OUTSIDER,"[0.35,0.40)",OK,"[-0.563186, 0.012059]",0.969015,3.669132,1.0
gross,123,24,0.4553,2.7471,0.022334,1.2455,-1.0,1.2455,13.71,-1.0,1.5,1.6381,2.7302,-4.7529,GRID,T-8,ETH,YES_OUTSIDER,"[0.40,0.50)",OK,"[-0.128281, 0.176279]",0.397801,3.986968,1.0
gross,26,15,0.5385,1.9231,0.073965,0.9945,-1.0,0.9945,3.0,0.9615,1.0,1.56,2.6,-3.0769,GRID,T-8,ETH,YES_OUTSIDER,"[0.50,0.60)",OK,"[-0.333333, 0.381657]",0.348326,1.553189,1.0
gross,1,1,0.0,-1.0,-1.0,0.0,-1.0,0.0,1.0,-1.0,-1.0,1.0,1.0,0.0,GRID,T-8,ETH,YES_OUTSIDER,"[0.90,0.99]",INSUFFICIENT_SAMPLE,,,,
gross,4,3,1.0,0.011,0.002762,0.0028,0.0,,0.0,0.002,0.006,0.9094,1.0,0.0,GRID,T-8,SOL,YES_FAVORITE,ABOVE_0.99,INSUFFICIENT_SAMPLE,,,,
gross,95,24,0.5368,-1.2814,-0.013488,0.8376,-1.0,0.8376,9.7448,0.6949,0.9608,-2.2494,-3.749,-6.0853,GRID,T-8,SOL,YES_FAVORITE,"[0.50,0.60)",OK,"[-0.211272, 0.153172]",0.570215,3.22735,1.0
gross,115,22,0.5652,-15.5146,-0.134909,0.5305,-1.0,0.5305,16.0217,0.4493,0.6667,-0.1272,-0.2062,-18.713,GRID,T-8,SOL,YES_FAVORITE,"[0.60,0.70)",OK,"[-0.30278, 0.031232]",0.935032,4.566148,1.0
gross,142,23,0.7887,9.0426,0.06368,0.3486,-1.0,0.3486,3.5915,0.3333,0.4286,0.1422,0.237,6.8997,GRID,T-8,SOL,YES_FAVORITE,"[0.70,0.80)",OK,"[0.009717, 0.135707]",0.009995,0.691094,1.0
gross,169,22,0.8402,-1.7061,-0.010095,0.1781,-1.0,0.1781,6.5532,0.1628,0.25,-0.4396,-0.7327,-2.9561,GRID,T-8,SOL,YES_FAVORITE,"[0.80,0.90)",OK,"[-0.050893, 0.028212]",0.681659,0.547358,1.0
gross,209,23,0.9426,-0.9489,-0.00454,0.0561,-1.0,0.0561,4.7625,0.0526,0.1111,-0.3513,-0.5854,-1.5045,GRID,T-8,SOL,YES_FAVORITE,"[0.90,0.99]",OK,"[-0.041121, 0.025613]",0.614693,0.506577,1.0
gross,34,16,0.0588,41.0,1.205882,36.5,-1.0,36.5,21.0,-1.0,49.0,1.7561,1.7073,-29.0,GRID,T-8,SOL,YES_OUTSIDER,"[0.01,0.05)",OK,"[-1.0, 5.034483]",0.237381,172.496094,1.0
gross,80,24,0.0875,18.1746,0.227183,13.0249,-1.0,13.0249,27.0,-1.0,19.0,2.6384,3.9039,-52.7778,GRID,T-8,SOL,YES_OUTSIDER,"[0.05,0.10)",OK,"[-0.560145, 1.114972]",0.288356,49.224946,1.0
gross,96,23,0.0417,-59.9744,-0.624733,8.0064,-1.0,8.0064,62.0,-1.0,9.0,-0.4224,-0.5173,-91.0,GRID,T-8,SOL,YES_OUTSIDER,"[0.10,0.15)",OK,"[-0.91357, -0.311741]",1.0,10.168221,1.0
gross,81,22,0.0988,-32.3691,-0.399619,5.0789,-1.0,5.0789,37.6323,-1.0,5.6667,-0.5252,-0.8511,-59.9181,GRID,T-8,SOL,YES_OUTSIDER,"[0.15,0.20)",OK,"[-0.728013, -0.059847]",0.991004,8.921554,1.0
gross,72,22,0.1667,-18.3015,-0.254188,3.4749,-1.0,3.4749,23.9307,-1.0,3.7619,-0.6167,-1.0159,-36.8946,GRID,T-8,SOL,YES_OUTSIDER,"[0.20,0.25)",OK,"[-0.606611, 0.191239]",0.89905,9.993285,1.0
gross,80,23,0.2875,3.2381,0.040476,2.619,-1.0,2.619,11.8571,-1.0,3.0,2.7794,4.4934,-11.3118,GRID,T-8,SOL,YES_OUTSIDER,"[0.25,0.30)",OK,"[-0.248843, 0.362839]",0.375812,6.108326,1.0
gross,74,22,0.3378,4.3488,0.058768,2.134,-1.0,2.134,16.6081,-1.0,2.3333,1.6096,2.658,-7.2103,GRID,T-8,SOL,YES_OUTSIDER,"[0.30,0.35)",OK,"[-0.248428, 0.37621]",0.334833,6.813053,1.0
gross,72,25,0.3472,-4.2147,-0.058537,1.7114,-1.0,1.7114,15.7313,-1.0,1.8571,-1.3219,-2.1844,-13.421,GRID,T-8,SOL,YES_OUTSIDER,"[0.35,0.40)",OK,"[-0.312115, 0.247144]",0.667166,4.249711,1.0
gross,111,25,0.3964,-11.2062,-0.100956,1.268,-1.0,1.268,19.1843,-1.0,1.5,-0.4016,-0.6693,-18.7062,GRID,T-8,SOL,YES_OUTSIDER,"[0.40,0.50)",OK,"[-0.280203, 0.093608]",0.852574,4.744126,1.0
gross,25,13,0.32,-9.1554,-0.366214,0.9806,-1.0,0.9806,10.0392,-1.0,1.0,-0.3277,-0.5461,-14.1554,GRID,T-8,SOL,YES_OUTSIDER,"[0.50,0.60)",OK,"[-0.7, -0.069759]",1.0,0.937013,1.0
gross,2,1,0.5,-0.9796,-0.489796,0.0204,-1.0,0.0204,1.0,-0.4898,0.0204,1.0,1.0,0.0,GRID,T-8,SOL,YES_OUTSIDER,"[0.90,0.99]",INSUFFICIENT_SAMPLE,,,,
gross,4,4,1.0,0.009,0.002258,0.0023,0.0,,0.0,0.0015,0.005,0.8892,1.0,-0.0,GRID,T-8,XRP,YES_FAVORITE,ABOVE_0.99,INSUFFICIENT_SAMPLE,,,,
gross,103,23,0.5243,-4.9695,-0.048247,0.8154,-1.0,0.8154,13.0854,0.6949,0.9608,-0.58,-0.9667,-9.7734,GRID,T-8,XRP,YES_FAVORITE,"[0.50,0.60)",OK,"[-0.24122, 0.138889]",0.717141,4.042484,1.0
gross,125,22,0.616,-6.392,-0.051136,0.5404,-1.0,0.5404,13.8808,0.4706,0.6667,-0.3129,-0.5215,-9.7253,GRID,T-8,XRP,YES_FAVORITE,"[0.60,0.70)",OK,"[-0.155363, 0.051261]",0.811594,2.017753,1.0
gross,155,23,0.6516,-20.2149,-0.130419,0.3345,-1.0,0.3345,22.0614,0.2821,0.4286,-0.0636,-0.106,-22.3578,GRID,T-8,XRP,YES_FAVORITE,"[0.70,0.80)",OK,"[-0.226944, -0.02748]",0.992504,3.110267,1.0
gross,181,23,0.8343,-2.5929,-0.014325,0.1815,-1.0,0.1815,5.0414,0.1628,0.25,-0.2893,-0.4821,-3.8429,GRID,T-8,XRP,YES_FAVORITE,"[0.80,0.90)",OK,"[-0.07774, 0.051342]",0.68066,1.647323,1.0
gross,191,24,0.9529,1.2641,0.006619,0.0564,-1.0,0.0564,3.1683,0.0526,0.1111,0.2637,0.4395,0.7086,GRID,T-8,XRP,YES_FAVORITE,"[0.90,0.99]",OK,"[-0.024466, 0.035708]",0.346827,0.354262,1.0
gross,1,1,0.0,-1.0,-1.0,0.0,-1.0,0.0,1.0,-1.0,-1.0,1.0,1.0,0.0,GRID,T-8,XRP,YES_OUTSIDER,BELOW_0.01,INSUFFICIENT_SAMPLE,,,,
gross,38,20,0.0263,-4.6667,-0.122807,32.3333,-1.0,32.3333,21.0,-1.0,32.3333,-6.5,-6.0714,-33.0,GRID,T-8,XRP,YES_OUTSIDER,"[0.01,0.05)",OK,"[-1.0, 1.962963]",0.605197,53.334443,1.0
gross,77,21,0.013,-64.5,-0.837662,11.5,-1.0,11.5,73.0,-1.0,11.5,-0.1473,-0.1163,-72.0,GRID,T-8,XRP,YES_OUTSIDER,"[0.05,0.10)",OK,"[-1.0, -0.493243]",1.0,9.911565,1.0
gross,93,21,0.086,-24.7749,-0.266397,7.5281,-1.0,7.5281,38.7662,-1.0,9.0,-1.0164,-1.639,-65.381,GRID,T-8,XRP,YES_OUTSIDER,"[0.10,0.15)",OK,"[-0.706439, 0.253949]",0.858071,26.299059,1.0
gross,88,22,0.1023,-35.3413,-0.401606,4.851,-1.0,4.851,41.3691,-1.0,5.6667,-0.4692,-0.7363,-61.3626,GRID,T-8,XRP,YES_OUTSIDER,"[0.15,0.20)",OK,"[-0.729123, -0.004386]",0.963018,16.75216,1.0
gross,76,24,0.0921,-43.6543,-0.574399,3.6208,-1.0,3.6208,46.4762,-1.0,4.0,-0.264,-0.4314,-62.4855,GRID,T-8,XRP,YES_OUTSIDER,"[0.20,0.25)",OK,"[-0.889771, -0.173076]",0.996502,10.688367,1.0
gross,57,23,0.1754,-20.1163,-0.352918,2.6884,-1.0,2.6884,24.5646,-1.0,3.0,-0.4398,-0.7156,-34.5123,GRID,T-8,XRP,YES_OUTSIDER,"[0.25,0.30)",OK,"[-0.725099, 0.099215]",0.958021,6.488264,1.0
gross,59,19,0.339,2.8443,0.048208,2.0922,-1.0,2.0922,10.5484,-1.0,2.3333,2.4233,3.9884,-8.4998,GRID,T-8,XRP,YES_OUTSIDER,"[0.30,0.35)",OK,"[-0.244972, 0.361737]",0.371814,4.179732,1.0
gross,66,21,0.3788,1.1833,0.017928,1.6873,-1.0,1.6873,13.5788,-1.0,1.8571,4.7086,7.8476,-8.1025,GRID,T-8,XRP,YES_OUTSIDER,"[0.35,0.40)",OK,"[-0.248738, 0.288181]",0.457771,3.664849,1.0
gross,123,25,0.4797,11.0982,0.090229,1.2729,-1.0,1.2729,10.7273,-1.0,1.5,0.4055,0.6758,3.5982,GRID,T-8,XRP,YES_OUTSIDER,"[0.40,0.50)",OK,"[-0.131459, 0.304412]",0.202899,7.738793,1.0
gross,21,13,0.5714,2.5761,0.122671,0.9647,-1.0,0.9647,3.0392,0.9231,1.0,1.1646,1.9409,-2.4239,GRID,T-8,XRP,YES_OUTSIDER,"[0.50,0.60)",OK,"[-0.305563, 0.515761]",0.29935,1.492538,1.0
gross,1,1,1.0,0.6393,0.639344,0.6393,0.0,,0.0,0.6393,0.6393,1.0,1.0,0.0,GRID,T-8,XRP,YES_OUTSIDER,"[0.60,0.70)",INSUFFICIENT_SAMPLE,,,,
gross,2,1,0.0,-2.0,-1.0,0.0,-1.0,0.0,2.0,-1.0,-1.0,1.0,1.0,0.0,GRID,T-8,XRP,YES_OUTSIDER,"[0.90,0.99]",INSUFFICIENT_SAMPLE,,,,
